OSU_RTS.CALC.1101_DWC Time [SNAP],OSU_RTS.CALC.1101_DWC Value [SNAP],OSU_RTS.CALC.1101_DWC Status [SNAP],OSU_RTS.CALC.1101_GPALARM Time [SNAP],OSU_RTS.CALC.1101_GPALARM Value [SNAP],OSU_RTS.CALC.1101_GPALARM Status [SNAP],OSU_RTS.MDBUS_RH.1101_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1101_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1101_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1101_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1101_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1101_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1101_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1101_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1101_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1101_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1101_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1101_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1101_CST Time [SNAP],OSU_RTS.MDBUS_RH.1101_CST Value [SNAP],OSU_RTS.MDBUS_RH.1101_CST Status [SNAP],OSU_RTS.MDBUS_RH.1101_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1101_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1101_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1101_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1101_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1101_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1101_D1L Time [SNAP],OSU_RTS.MDBUS_RH.1101_D1L Value [SNAP],OSU_RTS.MDBUS_RH.1101_D1L Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1101_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1101_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1101_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1101_DWC Time [SNAP],OSU_RTS.MDBUS_RH.1101_DWC Value [SNAP],OSU_RTS.MDBUS_RH.1101_DWC Status [SNAP],OSU_RTS.MDBUS_RH.1101_EC Time [SNAP],OSU_RTS.MDBUS_RH.1101_EC Value [SNAP],OSU_RTS.MDBUS_RH.1101_EC Status [SNAP],OSU_RTS.MDBUS_RH.1101_GBV Time [SNAP],OSU_RTS.MDBUS_RH.1101_GBV Value [SNAP],OSU_RTS.MDBUS_RH.1101_GBV Status [SNAP],OSU_RTS.MDBUS_RH.1101_GCV Time [SNAP],OSU_RTS.MDBUS_RH.1101_GCV Value [SNAP],OSU_RTS.MDBUS_RH.1101_GCV Status [SNAP],OSU_RTS.MDBUS_RH.1101_GP Time [SNAP],OSU_RTS.MDBUS_RH.1101_GP Value [SNAP],OSU_RTS.MDBUS_RH.1101_GP Status [SNAP],OSU_RTS.MDBUS_RH.1101_GT Time [SNAP],OSU_RTS.MDBUS_RH.1101_GT Value [SNAP],OSU_RTS.MDBUS_RH.1101_GT Status [SNAP],OSU_RTS.MDBUS_RH.1101_GUV Time [SNAP],OSU_RTS.MDBUS_RH.1101_GUV Value [SNAP],OSU_RTS.MDBUS_RH.1101_GUV Status [SNAP],OSU_RTS.MDBUS_RH.1101_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HF Time [SNAP],OSU_RTS.MDBUS_RH.1101_HF Value [SNAP],OSU_RTS.MDBUS_RH.1101_HF Status [SNAP],OSU_RTS.MDBUS_RH.1101_HGT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HGT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HGT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1101_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1101_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1101_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HST Time [SNAP],OSU_RTS.MDBUS_RH.1101_HST Value [SNAP],OSU_RTS.MDBUS_RH.1101_HST Status [SNAP],OSU_RTS.MDBUS_RH.1101_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1101_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1101_HVF Status [SNAP],Comments
10/19/18 8:45,1714450,UNRELIABLE,10/19/18 8:45,0,OK,10/19/18 8:45,1.245725155,OK,10/19/18 8:45,6.797772408,OK,10/19/18 8:45,1185882.75,OK,10/19/18 8:45,43.08105469,OK,10/19/18 8:45,41.83533096,OK,10/19/18 8:45,130.2668794,OK,,,,,,,10/19/18 8:45,18.69748688,OK,10/19/18 8:45,69.70494843,OK,10/19/18 8:45,126.0572357,OK,10/19/18 8:45,144.7547302,OK,10/19/18 8:45,1983367.875,OK,10/19/18 8:45,7.58693559,OK,10/19/18 8:45,403730,UNRELIABLE,10/19/18 8:45,3192742,OK,10/19/18 8:45,5.699999809,OK,10/19/18 8:45,214888,OK,10/19/18 8:45,5.170000076,OK,10/19/18 8:45,50.94000244,OK,10/19/18 8:45,1582845,OK,10/19/18 8:45,7.398778439,OK,10/19/18 8:45,81.57326889,OK,10/19/18 8:45,14230593,OK,10/19/18 8:45,903.2015991,OK,10/19/18 8:45,6810413.5,OK,10/19/18 8:45,2223502.25,OK,10/19/18 8:45,81.44605255,OK,10/19/18 8:45,88.84482574,OK,10/19/18 8:45,245.3967861,OK,
10/19/18 9:00,1714450,UNRELIABLE,10/19/18 9:00,0,OK,10/19/18 9:00,1.246541142,OK,10/19/18 9:00,6.829311371,OK,10/19/18 9:00,1185884.625,OK,10/19/18 9:00,43.01693726,OK,10/19/18 9:00,41.77039337,OK,10/19/18 9:00,130.7850131,OK,,,,,,,10/19/18 9:00,18.09212875,OK,10/19/18 9:00,91.95397186,OK,10/19/18 9:00,126.2901993,OK,10/19/18 9:00,144.3823242,OK,10/19/18 9:00,1983386.125,OK,10/19/18 9:00,10.34258763,OK,10/19/18 9:00,403730,UNRELIABLE,10/19/18 9:00,3192773,OK,10/19/18 9:00,5.710000038,OK,10/19/18 9:00,214893,OK,10/19/18 9:00,5.039999962,OK,10/19/18 9:00,52.56999969,OK,10/19/18 9:00,1582883,OK,10/19/18 9:00,6.7117939,OK,10/19/18 9:00,81.95173645,OK,10/19/18 9:00,14230615.5,OK,10/19/18 9:00,693.4306641,OK,10/19/18 9:00,6810649.5,OK,10/19/18 9:00,2223529.75,OK,10/19/18 9:00,91.82548523,OK,10/19/18 9:00,98.53727722,OK,10/19/18 9:00,208.1692675,OK,
10/19/18 9:15,1714450,UNRELIABLE,10/19/18 9:15,0,OK,10/19/18 9:15,1.108847618,OK,10/19/18 9:15,6.063506603,OK,10/19/18 9:15,1185886.25,OK,10/19/18 9:15,42.74219513,OK,10/19/18 9:15,41.63334656,OK,10/19/18 9:15,130.4967993,OK,,,,,,,10/19/18 9:15,17.95981979,OK,10/19/18 9:15,103.0699539,OK,10/19/18 9:15,126.7248993,OK,10/19/18 9:15,144.6847229,OK,10/19/18 9:15,1983409.25,OK,10/19/18 9:15,11.67901369,OK,10/19/18 9:15,403730,UNRELIABLE,10/19/18 9:15,3192801,OK,10/19/18 9:15,5.710000038,OK,10/19/18 9:15,214902,OK,10/19/18 9:15,5.119999886,OK,10/19/18 9:15,56.97000122,OK,10/19/18 9:15,1582951,OK,10/19/18 9:15,16.85088348,OK,10/19/18 9:15,72.76207924,OK,10/19/18 9:15,14230635,OK,10/19/18 9:15,1661.286255,OK,10/19/18 9:15,6811093.5,OK,10/19/18 9:15,2223555,OK,10/19/18 9:15,107.6164246,OK,10/19/18 9:15,124.4673004,OK,10/19/18 9:15,199.6616429,OK,
10/19/18 9:30,1714450,UNRELIABLE,10/19/18 9:30,0,OK,10/19/18 9:30,0.825186431,OK,10/19/18 9:30,4.502322197,OK,10/19/18 9:30,1185887.5,OK,10/19/18 9:30,42.86249161,OK,10/19/18 9:30,42.03730392,OK,10/19/18 9:30,130.2483406,OK,,,,,,,10/19/18 9:30,18.52677155,OK,10/19/18 9:30,135.7059021,OK,10/19/18 9:30,126.4683533,OK,10/19/18 9:30,144.9951172,OK,10/19/18 9:30,1983441.875,OK,10/19/18 9:30,14.90764881,OK,10/19/18 9:30,403730,UNRELIABLE,10/19/18 9:30,3192830,OK,10/19/18 9:30,5.710000038,OK,10/19/18 9:30,214908,OK,10/19/18 9:30,5.039999962,OK,10/19/18 9:30,57.79000092,OK,10/19/18 9:30,1582993,OK,10/19/18 9:30,13.52125549,OK,10/19/18 9:30,54.02786636,OK,10/19/18 9:30,14230650,OK,10/19/18 9:30,1321.033569,OK,10/19/18 9:30,6811446,OK,10/19/18 9:30,2223579.5,OK,10/19/18 9:30,111.987709,OK,10/19/18 9:30,125.5089645,OK,10/19/18 9:30,197.9142935,OK,
10/19/18 9:45,1714450,UNRELIABLE,10/19/18 9:45,0,OK,10/19/18 9:45,0.953856051,OK,10/19/18 9:45,5.253522873,OK,10/19/18 9:45,1185888.75,OK,10/19/18 9:45,43.09179688,OK,10/19/18 9:45,42.13793945,OK,10/19/18 9:45,131.4792246,OK,,,,,,,10/19/18 9:45,17.92993355,OK,10/19/18 9:45,136.251709,OK,10/19/18 9:45,127.2185059,OK,10/19/18 9:45,145.1484375,OK,10/19/18 9:45,1983472,OK,10/19/18 9:45,15.46620694,OK,10/19/18 9:45,403730,UNRELIABLE,10/19/18 9:45,3192859,OK,10/19/18 9:45,5.699999809,OK,10/19/18 9:45,214913,OK,10/19/18 9:45,5.119999886,OK,10/19/18 9:45,57.4600029,OK,10/19/18 9:45,1583031,OK,10/19/18 9:45,6.695252419,OK,10/19/18 9:45,63.04227448,OK,10/19/18 9:45,14230665,OK,10/19/18 9:45,647.6253662,OK,10/19/18 9:45,6811706,OK,10/19/18 9:45,2223604,OK,10/19/18 9:45,116.161026,OK,10/19/18 9:45,122.8562775,OK,10/19/18 9:45,195.822764,OK,
10/19/18 10:00,1714450,UNRELIABLE,10/19/18 10:00,0,OK,10/19/18 10:00,1.012088776,OK,10/19/18 10:00,5.578157902,OK,10/19/18 10:00,1185890,OK,10/19/18 10:00,43.37918472,OK,10/19/18 10:00,42.36709595,OK,10/19/18 10:00,131.5707954,OK,,,,,,,10/19/18 10:00,17.68913651,OK,10/19/18 10:00,91.23563385,OK,10/19/18 10:00,127.1851196,OK,10/19/18 10:00,144.8742523,OK,10/19/18 10:00,1983500.375,OK,10/19/18 10:00,10.49656511,OK,10/19/18 10:00,403730,UNRELIABLE,10/19/18 10:00,3192889,OK,10/19/18 10:00,5.71999979,OK,10/19/18 10:00,214916,OK,10/19/18 10:00,5.269999981,OK,10/19/18 10:00,57.92000198,OK,10/19/18 10:00,1583054,OK,10/19/18 10:00,4.932527065,OK,10/19/18 10:00,66.93789482,OK,10/19/18 10:00,14230680,OK,10/19/18 10:00,468.0479431,OK,10/19/18 10:00,6811839,OK,10/19/18 10:00,2223628,OK,10/19/18 10:00,117.4980698,OK,10/19/18 10:00,122.4305878,OK,10/19/18 10:00,192.0806645,OK,
10/19/18 10:15,1714450,UNRELIABLE,10/19/18 10:15,0,OK,10/19/18 10:15,1.139839411,OK,10/19/18 10:15,6.326352596,OK,10/19/18 10:15,1185891.625,OK,10/19/18 10:15,43.16796112,OK,10/19/18 10:15,42.02812195,OK,10/19/18 10:15,132.4945037,OK,,,,,,,10/19/18 10:15,17.20437241,OK,10/19/18 10:15,118.7298355,OK,10/19/18 10:15,127.3263245,OK,10/19/18 10:15,144.5307007,OK,10/19/18 10:15,1983525,OK,10/19/18 10:15,14.04355784,OK,10/19/18 10:15,403730,UNRELIABLE,10/19/18 10:15,3192918,OK,10/19/18 10:15,5.71999979,OK,10/19/18 10:15,214919,OK,10/19/18 10:15,5.079999924,OK,10/19/18 10:15,59.1099968,OK,10/19/18 10:15,1583077,OK,10/19/18 10:15,4.371087074,OK,10/19/18 10:15,75.91623116,OK,10/19/18 10:15,14230699.5,OK,10/19/18 10:15,403.5205383,OK,10/19/18 10:15,6811944.5,OK,10/19/18 10:15,2223651.25,OK,10/19/18 10:15,119.913269,OK,10/19/18 10:15,124.2843628,OK,10/19/18 10:15,186.9519812,OK,
10/19/18 10:30,1714450,UNRELIABLE,10/19/18 10:30,0,OK,10/19/18 10:30,1.399878144,OK,10/19/18 10:30,7.88714695,OK,10/19/18 10:30,1185893.375,OK,10/19/18 10:30,43.50037384,OK,10/19/18 10:30,42.10049438,OK,10/19/18 10:30,134.4981733,OK,,,,,,,10/19/18 10:30,17.23175812,OK,10/19/18 10:30,51.68481827,OK,10/19/18 10:30,127.2179565,OK,10/19/18 10:30,144.449707,OK,10/19/18 10:30,1983549.5,OK,10/19/18 10:30,6.103560891,OK,10/19/18 10:30,403730,UNRELIABLE,10/19/18 10:30,3192949,OK,10/19/18 10:30,5.730000019,OK,10/19/18 10:30,214922,OK,10/19/18 10:30,5.039999962,OK,10/19/18 10:30,59.24000168,OK,10/19/18 10:30,1583096,OK,10/19/18 10:30,1.015740752,OK,10/19/18 10:30,94.6457634,OK,10/19/18 10:30,14230720.5,OK,10/19/18 10:30,91.03305054,OK,10/19/18 10:30,6812024,OK,10/19/18 10:30,2223674.25,OK,10/19/18 10:30,118.7613373,OK,10/19/18 10:30,119.7770844,OK,10/19/18 10:30,181.3027959,OK,
10/19/18 10:45,1714450,UNRELIABLE,10/19/18 10:45,0,OK,10/19/18 10:45,2.888857603,OK,10/19/18 10:45,16.08245659,OK,10/19/18 10:45,1185896.5,OK,10/19/18 10:45,45.18225861,OK,10/19/18 10:45,42.29340363,OK,10/19/18 10:45,133.0206454,OK,,,,,,,10/19/18 10:45,17.67615891,OK,10/19/18 10:45,120.4138565,OK,10/19/18 10:45,126.7998962,OK,10/19/18 10:45,144.476059,OK,10/19/18 10:45,1983574,OK,10/19/18 10:45,13.86254836,OK,10/19/18 10:45,403730,UNRELIABLE,10/19/18 10:45,3192982,OK,10/19/18 10:45,5.710000038,OK,10/19/18 10:45,214923,OK,10/19/18 10:45,5.170000076,OK,10/19/18 10:45,62.93000031,OK,10/19/18 10:45,1583103,OK,10/19/18 10:45,0.704336882,OK,10/19/18 10:45,192.9894791,OK,10/19/18 10:45,14230758,OK,10/19/18 10:45,0,OK,10/19/18 10:45,6812025.5,OK,10/19/18 10:45,2223692.25,OK,10/19/18 10:45,110.6915207,OK,10/19/18 10:45,111.3958588,OK,10/19/18 10:45,129.9220076,OK,
10/19/18 11:00,1714450,UNRELIABLE,10/19/18 11:00,0,OK,10/19/18 11:00,2.141563177,OK,10/19/18 11:00,12.04091549,OK,10/19/18 11:00,1185900,OK,10/19/18 11:00,44.04252243,OK,10/19/18 11:00,41.90096283,OK,10/19/18 11:00,134.2196765,OK,,,,,,,10/19/18 11:00,17.34370804,OK,10/19/18 11:00,84.15855408,OK,10/19/18 11:00,127.0650482,OK,10/19/18 11:00,144.4087524,OK,10/19/18 11:00,1983595.5,OK,10/19/18 11:00,9.874173106,OK,10/19/18 11:00,403730,UNRELIABLE,10/19/18 11:00,3193017,OK,10/19/18 11:00,5.739999771,OK,10/19/18 11:00,214924,OK,10/19/18 11:00,5.139999866,OK,10/19/18 11:00,66.33000183,OK,10/19/18 11:00,1583111,OK,10/19/18 11:00,0.595965743,OK,10/19/18 11:00,144.4909859,OK,10/19/18 11:00,14230800,OK,10/19/18 11:00,0,OK,10/19/18 11:00,6812025.5,OK,10/19/18 11:00,2223708.25,OK,10/19/18 11:00,103.789856,OK,10/19/18 11:00,104.3858185,OK,10/19/18 11:00,129.2275275,OK,
10/19/18 11:15,1714450,UNRELIABLE,10/19/18 11:15,0,OK,10/19/18 11:15,1.626207948,OK,10/19/18 11:15,9.128354073,OK,10/19/18 11:15,1185902.625,OK,10/19/18 11:15,43.64703369,OK,10/19/18 11:15,42.02082443,OK,10/19/18 11:15,134.8063419,OK,,,,,,,10/19/18 11:15,17.16383743,OK,10/19/18 11:15,65.57954407,OK,10/19/18 11:15,127.4633026,OK,10/19/18 11:15,144.6271362,OK,10/19/18 11:15,1983619.875,OK,10/19/18 11:15,7.757136544,OK,10/19/18 11:15,403730,UNRELIABLE,10/19/18 11:15,3193053,OK,10/19/18 11:15,5.739999771,OK,10/19/18 11:15,214927,OK,10/19/18 11:15,5.090000153,OK,10/19/18 11:15,69.41999817,OK,10/19/18 11:15,1583137,OK,10/19/18 11:15,7.263586998,OK,10/19/18 11:15,109.5402489,OK,10/19/18 11:15,14230831.5,OK,10/19/18 11:15,455.7497864,OK,10/19/18 11:15,6812105,OK,10/19/18 11:15,2223724.25,OK,10/19/18 11:15,108.4846497,OK,10/19/18 11:15,115.7482376,OK,10/19/18 11:15,126.8084525,OK,
10/19/18 11:30,1714450,UNRELIABLE,10/19/18 11:30,0,OK,10/19/18 11:30,1.624147654,OK,10/19/18 11:30,8.918446541,OK,10/19/18 11:30,1185904.75,OK,10/19/18 11:30,43.47600555,OK,10/19/18 11:30,41.85186005,OK,10/19/18 11:30,131.0843355,OK,,,,,,,10/19/18 11:30,17.18621826,OK,10/19/18 11:30,112.647171,OK,10/19/18 11:30,127.2225342,OK,10/19/18 11:30,144.4087524,OK,10/19/18 11:30,1983645.375,OK,10/19/18 11:30,13.33780948,OK,10/19/18 11:30,403730,UNRELIABLE,10/19/18 11:30,3193089,OK,10/19/18 11:30,5.71999979,OK,10/19/18 11:30,214930,OK,10/19/18 11:30,5.050000191,OK,10/19/18 11:30,71.48999786,OK,10/19/18 11:30,1583160,OK,10/19/18 11:30,1.25381279,OK,10/19/18 11:30,107.0213585,OK,10/19/18 11:30,14230857,OK,10/19/18 11:30,78.27991486,OK,10/19/18 11:30,6812187,OK,10/19/18 11:30,2223740,OK,10/19/18 11:30,115.5883942,OK,10/19/18 11:30,116.8422089,OK,10/19/18 11:30,126.2122898,OK,
10/19/18 11:45,1714450,UNRELIABLE,10/19/18 11:45,0,OK,10/19/18 11:45,0.986101747,OK,10/19/18 11:45,5.602253914,OK,10/19/18 11:45,1185906.25,OK,10/19/18 11:45,44.84226227,OK,10/19/18 11:45,43.85616302,OK,10/19/18 11:45,135.1038658,OK,,,,,,,10/19/18 11:45,17.24925804,OK,10/19/18 11:45,103.2814255,OK,10/19/18 11:45,127.2108002,OK,10/19/18 11:45,144.4600525,OK,10/19/18 11:45,1983671.875,OK,10/19/18 11:45,12.18432063,OK,10/19/18 11:45,403730,UNRELIABLE,10/19/18 11:45,3193124,OK,10/19/18 11:45,5.759999752,OK,10/19/18 11:45,214931,OK,10/19/18 11:45,5.360000134,OK,10/19/18 11:45,73.98000336,OK,10/19/18 11:45,1583168,OK,10/19/18 11:45,0.179849178,OK,10/19/18 11:45,67.22704697,OK,10/19/18 11:45,14230875,OK,10/19/18 11:45,0,OK,10/19/18 11:45,6812192.5,OK,10/19/18 11:45,2223755.75,OK,10/19/18 11:45,110.1918335,OK,10/19/18 11:45,110.3716812,OK,10/19/18 11:45,125.8570256,OK,
10/19/18 12:00,1714450,UNRELIABLE,10/19/18 12:00,0,OK,10/19/18 12:00,1.44333899,OK,10/19/18 12:00,8.103144646,OK,10/19/18 12:00,1185908.5,OK,10/19/18 12:00,44.19893646,OK,10/19/18 12:00,42.75559616,OK,10/19/18 12:00,134.0210316,OK,,,,,,,10/19/18 12:00,17.46395874,OK,10/19/18 12:00,153.8894958,OK,10/19/18 12:00,127.6187592,OK,10/19/18 12:00,145.0827332,OK,10/19/18 12:00,1983701.25,OK,10/19/18 12:00,17.93411112,OK,10/19/18 12:00,403730,UNRELIABLE,10/19/18 12:00,3193162,OK,10/19/18 12:00,5.730000019,OK,10/19/18 12:00,214933,OK,10/19/18 12:00,5.139999866,OK,10/19/18 12:00,75.36000061,OK,10/19/18 12:00,1583179,OK,10/19/18 12:00,0.344570726,OK,10/19/18 12:00,97.23773575,OK,10/19/18 12:00,14230902,OK,10/19/18 12:00,0,OK,10/19/18 12:00,6812192.5,OK,10/19/18 12:00,2223771.25,OK,10/19/18 12:00,104.2972107,OK,10/19/18 12:00,104.6417847,OK,10/19/18 12:00,125.8531762,OK,
10/19/18 12:15,1714450,UNRELIABLE,10/19/18 12:15,0,OK,10/19/18 12:15,2.106974125,OK,10/19/18 12:15,11.93651962,OK,10/19/18 12:15,1185911.125,OK,10/19/18 12:15,44.55926132,OK,10/19/18 12:15,42.45228577,OK,10/19/18 12:15,135.0108952,OK,,,,,,,10/19/18 12:15,17.78668213,OK,10/19/18 12:15,96.29115295,OK,10/19/18 12:15,126.6369476,OK,10/19/18 12:15,144.423645,OK,10/19/18 12:15,1983732.75,OK,10/19/18 12:15,11.0164455,OK,10/19/18 12:15,403730,UNRELIABLE,10/19/18 12:15,3193200,OK,10/19/18 12:15,5.759999752,OK,10/19/18 12:15,214934,OK,10/19/18 12:15,5.139999866,OK,10/19/18 12:15,76.33000183,OK,10/19/18 12:15,1583187,OK,10/19/18 12:15,0.357037485,OK,10/19/18 12:15,143.2382355,OK,10/19/18 12:15,14230933.5,OK,10/19/18 12:15,0,OK,10/19/18 12:15,6812192.5,OK,10/19/18 12:15,2223787,OK,10/19/18 12:15,99.32252502,OK,10/19/18 12:15,99.6795578,OK,10/19/18 12:15,126.5846036,OK,
10/19/18 12:30,1714450,UNRELIABLE,10/19/18 12:30,0,OK,10/19/18 12:30,2.140879631,OK,10/19/18 12:30,11.99442959,OK,10/19/18 12:30,1185914.25,OK,10/19/18 12:30,44.26787949,OK,10/19/18 12:30,42.1269989,OK,10/19/18 12:30,133.5133473,OK,,,,,,,10/19/18 12:30,17.23970413,OK,10/19/18 12:30,40.79407883,OK,10/19/18 12:30,126.9419861,OK,10/19/18 12:30,144.1817017,OK,10/19/18 12:30,1983755.25,OK,10/19/18 12:30,4.815010239,OK,10/19/18 12:30,403730,UNRELIABLE,10/19/18 12:30,3193234,OK,10/19/18 12:30,5.730000019,OK,10/19/18 12:30,214937,OK,10/19/18 12:30,5.070000172,OK,10/19/18 12:30,75.41999817,OK,10/19/18 12:30,1583209,OK,10/19/18 12:30,7.675538063,OK,10/19/18 12:30,143.9331551,OK,10/19/18 12:30,14230971,OK,10/19/18 12:30,495.0648193,OK,10/19/18 12:30,6812256,OK,10/19/18 12:30,2223803,OK,10/19/18 12:30,102.7290802,OK,10/19/18 12:30,110.4046249,OK,10/19/18 12:30,130.1884761,OK,
10/19/18 12:45,1714450,UNRELIABLE,10/19/18 12:45,0,OK,10/19/18 12:45,1.708800077,OK,10/19/18 12:45,7.803534031,OK,10/19/18 12:45,1185917.125,OK,10/19/18 12:45,44.48994064,OK,10/19/18 12:45,42.78114319,OK,10/19/18 12:45,109.0150465,OK,,,,,,,10/19/18 12:45,17.98694992,OK,10/19/18 12:45,74.6446228,OK,10/19/18 12:45,126.4997253,OK,10/19/18 12:45,144.4866791,OK,10/19/18 12:45,1983775,OK,10/19/18 12:45,8.444950898,OK,10/19/18 12:45,403730,UNRELIABLE,10/19/18 12:45,3193266,OK,10/19/18 12:45,5.75,OK,10/19/18 12:45,214938,OK,10/19/18 12:45,5.139999866,OK,10/19/18 12:45,75.05999756,OK,10/19/18 12:45,1583221,OK,10/19/18 12:45,1.513646126,OK,10/19/18 12:45,93.64240837,OK,10/19/18 12:45,14231005.5,OK,10/19/18 12:45,106.3114471,OK,10/19/18 12:45,6812310.5,OK,10/19/18 12:45,2223819.75,OK,10/19/18 12:45,109.1525726,OK,10/19/18 12:45,110.666214,OK,10/19/18 12:45,143.1704252,OK,
10/19/18 13:00,1714450,UNRELIABLE,10/19/18 13:00,0,OK,10/19/18 13:00,1.976853371,OK,10/19/18 13:00,11.43087387,OK,10/19/18 13:00,1185920.125,OK,10/19/18 13:00,43.58358765,OK,10/19/18 13:00,41.60673523,OK,10/19/18 13:00,138.1548301,OK,,,,,,,10/19/18 13:00,17.5042305,OK,10/19/18 13:00,86.86019897,OK,10/19/18 13:00,126.7205505,OK,10/19/18 13:00,144.2247772,OK,10/19/18 13:00,1983797.125,OK,10/19/18 13:00,10.09733736,OK,10/19/18 13:00,403730,UNRELIABLE,10/19/18 13:00,3193298,OK,10/19/18 13:00,5.739999771,OK,10/19/18 13:00,214939,OK,10/19/18 13:00,5.050000191,OK,10/19/18 13:00,72.01999664,OK,10/19/18 13:00,1583228,OK,10/19/18 13:00,0.955190957,OK,10/19/18 13:00,137.2884865,OK,10/19/18 13:00,14231041.5,OK,10/19/18 13:00,0,OK,10/19/18 13:00,6812326,OK,10/19/18 13:00,2223837,OK,10/19/18 13:00,99.65132904,OK,10/19/18 13:00,100.6065216,OK,10/19/18 13:00,141.9629141,OK,
10/19/18 13:15,1714450,UNRELIABLE,10/19/18 13:15,0,OK,10/19/18 13:15,1.700209737,OK,10/19/18 13:15,9.542544365,OK,10/19/18 13:15,1185922.625,OK,10/19/18 13:15,44.12863541,OK,10/19/18 13:15,42.42842865,OK,10/19/18 13:15,133.9828147,OK,,,,,,,10/19/18 13:15,17.61758041,OK,10/19/18 13:15,79.4179306,OK,10/19/18 13:15,126.6514893,OK,10/19/18 13:15,144.2690735,OK,10/19/18 13:15,1983816.625,OK,10/19/18 13:15,9.172847841,OK,10/19/18 13:15,403730,UNRELIABLE,10/19/18 13:15,3193331,OK,10/19/18 13:15,5.730000019,OK,10/19/18 13:15,214940,OK,10/19/18 13:15,5.090000153,OK,10/19/18 13:15,69.75999451,OK,10/19/18 13:15,1583236,OK,10/19/18 13:15,3.04601717,OK,10/19/18 13:15,114.5105324,OK,10/19/18 13:15,14231071.5,OK,10/19/18 13:15,218.0513611,OK,10/19/18 13:15,6812337,OK,10/19/18 13:15,2223854.25,OK,10/19/18 13:15,92.58565521,OK,10/19/18 13:15,95.63166809,OK,10/19/18 13:15,144.1091484,OK,
