OSU_RTS.MDBUS_C1.148_CDT Time [SNAP],OSU_RTS.MDBUS_C1.148_CDT Value [SNAP],OSU_RTS.MDBUS_C1.148_CDT Status [SNAP],OSU_RTS.MDBUS_C1.148_CHF Time [SNAP],OSU_RTS.MDBUS_C1.148_CHF Value [SNAP],OSU_RTS.MDBUS_C1.148_CHF Status [SNAP],OSU_RTS.MDBUS_C1.148_CHT Time [SNAP],OSU_RTS.MDBUS_C1.148_CHT Value [SNAP],OSU_RTS.MDBUS_C1.148_CHT Status [SNAP],OSU_RTS.MDBUS_C1.148_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.148_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.148_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.148_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.148_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.148_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.148_CVF Time [SNAP],OSU_RTS.MDBUS_C1.148_CVF Value [SNAP],OSU_RTS.MDBUS_C1.148_CVF Status [SNAP],OSU_RTS.MDBUS_C1.148_HF Time [SNAP],OSU_RTS.MDBUS_C1.148_HF Value [SNAP],OSU_RTS.MDBUS_C1.148_HF Status [SNAP],OSU_RTS.MDBUS_C1.148_HGT Time [SNAP],OSU_RTS.MDBUS_C1.148_HGT Value [SNAP],OSU_RTS.MDBUS_C1.148_HGT Status [SNAP],OSU_RTS.MDBUS_CC.148_MHT Time [SNAP],OSU_RTS.MDBUS_CC.148_MHT Value [SNAP],OSU_RTS.MDBUS_CC.148_MHT Status [SNAP],OSU_RTS.MDBUS_CC.148_PHT Time [SNAP],OSU_RTS.MDBUS_CC.148_PHT Value [SNAP],OSU_RTS.MDBUS_CC.148_PHT Status [SNAP],OSU_RTS.MDBUS_E1.148E1_C Time [SNAP],OSU_RTS.MDBUS_E1.148E1_C Value [SNAP],OSU_RTS.MDBUS_E1.148E1_C Status [SNAP],OSU_RTS.MDBUS_E1.148E2_C Time [SNAP],OSU_RTS.MDBUS_E1.148E2_C Value [SNAP],OSU_RTS.MDBUS_E1.148E2_C Status [SNAP],OSU_RTS.MDBUS_G1.148_GBV Time [SNAP],OSU_RTS.MDBUS_G1.148_GBV Value [SNAP],OSU_RTS.MDBUS_G1.148_GBV Status [SNAP],OSU_RTS.MDBUS_G1.148_GUV Time [SNAP],OSU_RTS.MDBUS_G1.148_GUV Value [SNAP],OSU_RTS.MDBUS_G1.148_GUV Status [SNAP],OSU_RTS.MDBUS_RT.148S_C Time [SNAP],OSU_RTS.MDBUS_RT.148S_C Value [SNAP],OSU_RTS.MDBUS_RT.148S_C Status [SNAP],OSU_RTS.MDBUS_RT.148S_HF Time [SNAP],OSU_RTS.MDBUS_RT.148S_HF Value [SNAP],OSU_RTS.MDBUS_RT.148S_HF Status [SNAP],OSU_RTS.MDBUS_RT.148S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.148S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.148S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.148S_I Time [SNAP],OSU_RTS.MDBUS_RT.148S_I Value [SNAP],OSU_RTS.MDBUS_RT.148S_I Status [SNAP],OSU_RTS.MDBUS_RT.148S_P Time [SNAP],OSU_RTS.MDBUS_RT.148S_P Value [SNAP],OSU_RTS.MDBUS_RT.148S_P Status [SNAP],OSU_RTS.MDBUS_RT.148S_T Time [SNAP],OSU_RTS.MDBUS_RT.148S_T Value [SNAP],OSU_RTS.MDBUS_RT.148S_T Status [SNAP],Comments
10/16/18 11:15,6.028145313,OK,10/16/18 11:15,145.2633514,OK,10/16/18 11:15,21112452,OK,10/16/18 11:15,47.59039307,OK,10/16/18 11:15,41.56224823,OK,10/16/18 11:15,575.7449341,OK,10/16/18 11:15,1743.160217,OK,10/16/18 11:15,253349424,OK,,,,,,,10/16/18 11:15,5323300,OK,10/16/18 11:15,9340613,OK,10/16/18 11:15,5.820000172,OK,10/16/18 11:15,5280,OK,10/16/18 11:15,225238.1406,OK,10/16/18 11:15,5.716980457,OK,10/16/18 11:15,293022.75,OK,10/16/18 11:15,4.384004883,OK,10/16/18 11:15,176.3915253,OK,10/16/18 11:15,563.4473877,OK,
10/16/18 11:30,5.739379883,OK,10/16/18 11:30,138.4789581,OK,10/16/18 11:30,21112488,OK,10/16/18 11:30,47.13883591,OK,10/16/18 11:30,41.39945984,OK,10/16/18 11:30,576.383667,OK,10/16/18 11:30,1661.747498,OK,10/16/18 11:30,253349856,OK,,,,,,,10/16/18 11:30,5323430,OK,10/16/18 11:30,9340709,OK,10/16/18 11:30,5.820000172,OK,10/16/18 11:30,5280,OK,10/16/18 11:30,225239.0625,OK,10/16/18 11:30,5.842812061,OK,10/16/18 11:30,293023.9688,OK,10/16/18 11:30,4.480052734,OK,10/16/18 11:30,179.5730438,OK,10/16/18 11:30,564.2053833,OK,
10/16/18 11:45,6.377490997,OK,10/16/18 11:45,154.1190796,OK,10/16/18 11:45,21112524,OK,10/16/18 11:45,47.77926636,OK,10/16/18 11:45,41.40177917,OK,10/16/18 11:45,576.1623535,OK,10/16/18 11:45,1849.428955,OK,10/16/18 11:45,253350288,OK,,,,,,,10/16/18 11:45,5323559,OK,10/16/18 11:45,9340804,OK,10/16/18 11:45,5.820000172,OK,10/16/18 11:45,5280,OK,10/16/18 11:45,225240.1719,OK,10/16/18 11:45,5.030891895,OK,10/16/18 11:45,293025.4063,OK,10/16/18 11:45,3.849121094,OK,10/16/18 11:45,180.9125671,OK,10/16/18 11:45,569.8164063,OK,
10/16/18 12:00,5.76458931,OK,10/16/18 12:00,138.0709534,OK,10/16/18 12:00,21112562,OK,10/16/18 12:00,47.1671524,OK,10/16/18 12:00,41.40256119,OK,10/16/18 12:00,572.1773682,OK,10/16/18 12:00,1656.85144,OK,10/16/18 12:00,253350744,OK,,,,,,,10/16/18 12:00,5323690,OK,10/16/18 12:00,9340899,OK,10/16/18 12:00,5.820000172,OK,10/16/18 12:00,5280,OK,10/16/18 12:00,225241.1875,OK,10/16/18 12:00,6.149912357,OK,10/16/18 12:00,293026.75,OK,10/16/18 12:00,4.706475098,OK,10/16/18 12:00,179.0853729,OK,10/16/18 12:00,568.8997192,OK,
10/16/18 12:15,6.611805916,OK,10/16/18 12:15,156.4836273,OK,10/16/18 12:15,21112596,OK,10/16/18 12:15,48.08053589,OK,10/16/18 12:15,41.46872711,OK,10/16/18 12:15,565.2373047,OK,10/16/18 12:15,1877.803528,OK,10/16/18 12:15,253351152,OK,,,,,,,10/16/18 12:15,5323824,OK,10/16/18 12:15,9340993,OK,10/16/18 12:15,5.820000172,OK,10/16/18 12:15,5280,OK,10/16/18 12:15,225242.1094,OK,10/16/18 12:15,3.624094725,OK,10/16/18 12:15,293027.9375,OK,10/16/18 12:15,2.776433594,OK,10/16/18 12:15,180.5763702,OK,10/16/18 12:15,566.4989014,OK,
10/16/18 12:30,5.844151497,OK,10/16/18 12:30,138.4955139,OK,10/16/18 12:30,21112636,OK,10/16/18 12:30,47.24094391,OK,10/16/18 12:30,41.39678955,OK,10/16/18 12:30,566.1351318,OK,10/16/18 12:30,1661.946167,OK,10/16/18 12:30,253351632,OK,,,,,,,10/16/18 12:30,5323955,OK,10/16/18 12:30,9341085,OK,10/16/18 12:30,5.820000172,OK,10/16/18 12:30,5280,OK,10/16/18 12:30,225242.5469,OK,10/16/18 12:30,0.834245086,OK,10/16/18 12:30,293028.5313,OK,10/16/18 12:30,0.642396118,OK,10/16/18 12:30,187.7841644,OK,10/16/18 12:30,555.0449829,OK,
10/16/18 12:45,4.788570404,OK,10/16/18 12:45,110.8464584,OK,10/16/18 12:45,21112668,OK,10/16/18 12:45,46.41577148,OK,10/16/18 12:45,41.62720108,OK,10/16/18 12:45,552.8529663,OK,10/16/18 12:45,1330.157501,OK,10/16/18 12:45,253352016,OK,,,,,,,10/16/18 12:45,5324081,OK,10/16/18 12:45,9341174,OK,10/16/18 12:45,5.820000172,OK,10/16/18 12:45,5280,OK,10/16/18 12:45,225242.7813,OK,10/16/18 12:45,3.029531002,OK,10/16/18 12:45,293028.8125,OK,10/16/18 12:45,2.340163818,OK,10/16/18 12:45,182.7913361,OK,10/16/18 12:45,546.6013184,OK,
10/16/18 13:00,3.970826149,OK,10/16/18 13:00,94.06104279,OK,10/16/18 13:00,21112692,OK,10/16/18 13:00,45.75352859,OK,10/16/18 13:00,41.78269958,OK,10/16/18 13:00,565.572998,OK,10/16/18 13:00,1128.732513,OK,10/16/18 13:00,253352304,OK,,,,,,,10/16/18 13:00,5324206,OK,10/16/18 13:00,9341264,OK,10/16/18 13:00,5.820000172,OK,10/16/18 13:00,5280,OK,10/16/18 13:00,225243.2969,OK,10/16/18 13:00,2.607318878,OK,10/16/18 13:00,293029.5,OK,10/16/18 13:00,2.013338623,OK,10/16/18 13:00,185.1459656,OK,10/16/18 13:00,547.8091431,OK,
10/16/18 13:15,3.891025782,OK,10/16/18 13:15,92.46261597,OK,10/16/18 13:15,21112718,OK,10/16/18 13:15,45.67134857,OK,10/16/18 13:15,41.78032303,OK,10/16/18 13:15,568.8356323,OK,10/16/18 13:15,1112.482635,OK,10/16/18 13:15,253352616,OK,,,,,,,10/16/18 13:15,5324333,OK,10/16/18 13:15,9341355,OK,10/16/18 13:15,5.820000172,OK,10/16/18 13:15,5280,OK,10/16/18 13:15,225243.8438,OK,10/16/18 13:15,3.050078392,OK,10/16/18 13:15,293030.2188,OK,10/16/18 13:15,2.355212646,OK,10/16/18 13:15,184.0892029,OK,10/16/18 13:15,547.6411133,OK,
10/16/18 13:30,5.632686615,OK,10/16/18 13:30,120.2421417,OK,10/16/18 13:30,21112746,OK,10/16/18 13:30,47.05139923,OK,10/16/18 13:30,41.41871262,OK,10/16/18 13:30,509.9452515,OK,10/16/18 13:30,1442.905701,OK,10/16/18 13:30,253352952,OK,,,,,,,10/16/18 13:30,5324460,OK,10/16/18 13:30,9341446,OK,10/16/18 13:30,5.820000172,OK,10/16/18 13:30,5280,OK,10/16/18 13:30,225244.3906,OK,10/16/18 13:30,2.733504295,OK,10/16/18 13:30,293030.9063,OK,10/16/18 13:30,2.111358643,OK,10/16/18 13:30,185.8495789,OK,10/16/18 13:30,547.2713623,OK,
10/16/18 13:45,3.924241543,OK,10/16/18 13:45,91.32365417,OK,10/16/18 13:45,21112772,OK,10/16/18 13:45,45.44946289,OK,10/16/18 13:45,41.52522278,OK,10/16/18 13:45,555.8247681,OK,10/16/18 13:45,1095.88385,OK,10/16/18 13:45,253353264,OK,,,,,,,10/16/18 13:45,5324586,OK,10/16/18 13:45,9341537,OK,10/16/18 13:45,5.820000172,OK,10/16/18 13:45,5280,OK,10/16/18 13:45,225245.0156,OK,10/16/18 13:45,2.75549984,OK,10/16/18 13:45,293031.7188,OK,10/16/18 13:45,2.126557129,OK,10/16/18 13:45,183.7811737,OK,10/16/18 13:45,548.9313965,OK,
10/16/18 14:00,4.271611214,OK,10/16/18 14:00,99.18927765,OK,10/16/18 14:00,21112798,OK,10/16/18 14:00,46.03816605,OK,10/16/18 14:00,41.76655579,OK,10/16/18 14:00,554.4957275,OK,10/16/18 14:00,1190.271332,OK,10/16/18 14:00,253353576,OK,,,,,,,10/16/18 14:00,5324712,OK,10/16/18 14:00,9341629,OK,10/16/18 14:00,5.820000172,OK,10/16/18 14:00,5280,OK,10/16/18 14:00,225245.625,OK,10/16/18 14:00,3.599957466,OK,10/16/18 14:00,293032.5,OK,10/16/18 14:00,2.778932373,OK,10/16/18 14:00,179.1785126,OK,10/16/18 14:00,547.5856934,OK,
10/16/18 14:15,5.002834797,OK,10/16/18 14:15,113.3933182,OK,10/16/18 14:15,21112828,OK,10/16/18 14:15,49.07239532,OK,10/16/18 14:15,44.06956482,OK,10/16/18 14:15,542.0310059,OK,10/16/18 14:15,1360.719818,OK,10/16/18 14:15,253353936,OK,,,,,,,10/16/18 14:15,5324838,OK,10/16/18 14:15,9341721,OK,10/16/18 14:15,5.820000172,OK,10/16/18 14:15,5280,OK,10/16/18 14:15,225246.2188,OK,10/16/18 14:15,3.152624369,OK,10/16/18 14:15,293033.2813,OK,10/16/18 14:15,2.435615723,OK,10/16/18 14:15,181.2663422,OK,10/16/18 14:15,545.9906616,OK,
10/16/18 14:30,9.267930984,OK,10/16/18 14:30,154.2985535,OK,10/16/18 14:30,21112860,OK,10/16/18 14:30,50.04899597,OK,10/16/18 14:30,40.78106689,OK,10/16/18 14:30,397.9127502,OK,10/16/18 14:30,1851.582642,OK,10/16/18 14:30,253354320,OK,,,,,,,10/16/18 14:30,5324965,OK,10/16/18 14:30,9341813,OK,10/16/18 14:30,5.820000172,OK,10/16/18 14:30,5280,OK,10/16/18 14:30,225246.8125,OK,10/16/18 14:30,2.928299904,OK,10/16/18 14:30,293034.0313,OK,10/16/18 14:30,2.264437256,OK,10/16/18 14:30,181.1935577,OK,10/16/18 14:30,543.7469482,OK,
10/16/18 14:45,7.747590542,OK,10/16/18 14:45,120.3563461,OK,10/16/18 14:45,21112896,OK,10/16/18 14:45,48.89234924,OK,10/16/18 14:45,41.14476013,OK,10/16/18 14:45,371.2416077,OK,10/16/18 14:45,1444.276154,OK,10/16/18 14:45,253354752,OK,,,,,,,10/16/18 14:45,5325092,OK,10/16/18 14:45,9341904,OK,10/16/18 14:45,5.820000172,OK,10/16/18 14:45,5280,OK,10/16/18 14:45,225247.375,OK,10/16/18 14:45,3.002406836,OK,10/16/18 14:45,293034.7813,OK,10/16/18 14:45,2.322216797,OK,10/16/18 14:45,183.1621552,OK,10/16/18 14:45,543.5797119,OK,
10/16/18 15:00,9.127675056,OK,10/16/18 15:00,148.4606934,OK,10/16/18 15:00,21112928,OK,10/16/18 15:00,51.57054138,OK,10/16/18 15:00,42.44287109,OK,10/16/18 15:00,389.2757568,OK,10/16/18 15:00,1783.21344,OK,10/16/18 15:00,253355136,OK,,,,,,,10/16/18 15:00,5325218,OK,10/16/18 15:00,9341995,OK,10/16/18 15:00,5.830000401,OK,10/16/18 15:00,5280,OK,10/16/18 15:00,225247.9844,OK,10/16/18 15:00,3.752476931,OK,10/16/18 15:00,293035.5625,OK,10/16/18 15:00,2.900257568,OK,10/16/18 15:00,182.9699554,OK,10/16/18 15:00,545.2723389,OK,
10/16/18 15:15,8.652894974,OK,10/16/18 15:15,146.6061401,OK,10/16/18 15:15,21112964,OK,10/16/18 15:15,50.16238403,OK,10/16/18 15:15,41.50948715,OK,10/16/18 15:15,404.9965515,OK,10/16/18 15:15,1759.273682,OK,10/16/18 15:15,253355568,OK,,,,,,,10/16/18 15:15,5325342,OK,10/16/18 15:15,9342087,OK,10/16/18 15:15,5.820000172,OK,10/16/18 15:15,5280,OK,10/16/18 15:15,225248.625,OK,10/16/18 15:15,2.916078568,OK,10/16/18 15:15,293036.375,OK,10/16/18 15:15,2.252750977,OK,10/16/18 15:15,181.4998627,OK,10/16/18 15:15,546.1483154,OK,
10/16/18 15:30,11.68660641,OK,10/16/18 15:30,166.7996368,OK,10/16/18 15:30,21113004,OK,10/16/18 15:30,52.79494476,OK,10/16/18 15:30,41.10834122,OK,10/16/18 15:30,341.2378235,OK,10/16/18 15:30,2001.595642,OK,10/16/18 15:30,253356048,OK,,,,,,,10/16/18 15:30,5325465,OK,10/16/18 15:30,9342179,OK,10/16/18 15:30,5.830000401,OK,10/16/18 15:30,5280,OK,10/16/18 15:30,225249.2656,OK,10/16/18 15:30,2.814193964,OK,10/16/18 15:30,293037.2188,OK,10/16/18 15:30,2.173730957,OK,10/16/18 15:30,181.1756744,OK,10/16/18 15:30,546.4342041,OK,
10/16/18 15:45,12.33950615,OK,10/16/18 15:45,170.6297607,OK,10/16/18 15:45,21113042,OK,10/16/18 15:45,53.44876099,OK,10/16/18 15:45,41.10925674,OK,10/16/18 15:45,330.6349182,OK,10/16/18 15:45,2047.557129,OK,10/16/18 15:45,253356504,OK,,,,,,,10/16/18 15:45,5325588,OK,10/16/18 15:45,9342272,OK,10/16/18 15:45,5.830000401,OK,10/16/18 15:45,5280,OK,10/16/18 15:45,225249.875,OK,10/16/18 15:45,2.667925596,OK,10/16/18 15:45,293038,OK,10/16/18 15:45,2.062255127,OK,10/16/18 15:45,183.239975,OK,10/16/18 15:45,545.0430298,OK,
10/16/18 16:00,9.855995178,OK,10/16/18 16:00,161.1986694,OK,10/16/18 16:00,21113086,OK,10/16/18 16:00,51.42862701,OK,10/16/18 16:00,41.57263184,OK,10/16/18 16:00,390.6863098,OK,10/16/18 16:00,1932.782593,OK,10/16/18 16:00,253357032,OK,,,,,,,10/16/18 16:00,5325711,OK,10/16/18 16:00,9342364,OK,10/16/18 16:00,5.830000401,OK,10/16/18 16:00,5280,OK,10/16/18 16:00,225250.4688,OK,10/16/18 16:00,3.157857656,OK,10/16/18 16:00,293038.7813,OK,10/16/18 16:00,2.441299316,OK,10/16/18 16:00,184.1716919,OK,10/16/18 16:00,544.873291,OK,
10/16/18 16:15,10.20378208,OK,10/16/18 16:15,167.3270569,OK,10/16/18 16:15,21113128,OK,10/16/18 16:15,51.65751266,OK,10/16/18 16:15,41.45372772,OK,10/16/18 16:15,392.0432739,OK,10/16/18 16:15,2007.924683,OK,10/16/18 16:15,253357536,OK,,,,,,,10/16/18 16:15,5325833,OK,10/16/18 16:15,9342456,OK,10/16/18 16:15,5.830000401,OK,10/16/18 16:15,5280,OK,10/16/18 16:15,225251.0469,OK,10/16/18 16:15,2.820124388,OK,10/16/18 16:15,293039.5313,OK,10/16/18 16:15,2.180717529,OK,10/16/18 16:15,182.8024139,OK,10/16/18 16:15,544.0780029,OK,
10/16/18 16:30,10.71212196,OK,10/16/18 16:30,180.0897217,OK,10/16/18 16:30,21113172,OK,10/16/18 16:30,52.12913895,OK,10/16/18 16:30,41.41701889,OK,10/16/18 16:30,401.9376526,OK,10/16/18 16:30,2161.07666,OK,10/16/18 16:30,253358064,OK,,,,,,,10/16/18 16:30,5325954,OK,10/16/18 16:30,9342548,OK,10/16/18 16:30,5.830000401,OK,10/16/18 16:30,5280,OK,10/16/18 16:30,225251.6406,OK,10/16/18 16:30,4.192755222,OK,10/16/18 16:30,293040.2813,OK,10/16/18 16:30,3.240319336,OK,10/16/18 16:30,182.5128326,OK,10/16/18 16:30,545.361084,OK,
10/16/18 16:45,9.088407516,OK,10/16/18 16:45,164.1184235,OK,10/16/18 16:45,21113216,OK,10/16/18 16:45,50.65128326,OK,10/16/18 16:45,41.56287766,OK,10/16/18 16:45,431.677887,OK,10/16/18 16:45,1969.421082,OK,10/16/18 16:45,253358592,OK,,,,,,,10/16/18 16:45,5326075,OK,10/16/18 16:45,9342642,OK,10/16/18 16:45,5.830000401,OK,10/16/18 16:45,5280,OK,10/16/18 16:45,225252.2969,OK,10/16/18 16:45,2.99958086,OK,10/16/18 16:45,293041.1563,OK,10/16/18 16:45,2.315912354,OK,10/16/18 16:45,183.5719757,OK,10/16/18 16:45,547.8813477,OK,
10/16/18 17:00,9.452411652,OK,10/16/18 17:00,176.364212,OK,10/16/18 17:00,21113256,OK,10/16/18 17:00,50.9278183,OK,10/16/18 17:00,41.47540283,OK,10/16/18 17:00,446.0319214,OK,10/16/18 17:00,2116.370544,OK,10/16/18 17:00,253359072,OK,,,,,,,10/16/18 17:00,5326195,OK,10/16/18 17:00,9342734,OK,10/16/18 17:00,5.830000401,OK,10/16/18 17:00,5280,OK,10/16/18 17:00,225252.9688,OK,10/16/18 17:00,4.099950314,OK,10/16/18 17:00,293042,OK,10/16/18 17:00,3.162799561,OK,10/16/18 17:00,182.8035889,OK,10/16/18 17:00,549.7788086,OK,
10/16/18 17:15,8.38999939,OK,10/16/18 17:15,155.3690948,OK,10/16/18 17:15,21113300,OK,10/16/18 17:15,49.56167221,OK,10/16/18 17:15,41.17167282,OK,10/16/18 17:15,442.5936279,OK,10/16/18 17:15,1864.429138,OK,10/16/18 17:15,253359600,OK,,,,,,,10/16/18 17:15,5326314,OK,10/16/18 17:15,9342828,OK,10/16/18 17:15,5.830000401,OK,10/16/18 17:15,5280,OK,10/16/18 17:15,225253.6563,OK,10/16/18 17:15,3.687964439,OK,10/16/18 17:15,293042.9063,OK,10/16/18 17:15,2.843975586,OK,10/16/18 17:15,183.3460999,OK,10/16/18 17:15,550.749939,OK,
10/16/18 17:30,7.583064556,OK,10/16/18 17:30,145.1015472,OK,10/16/18 17:30,21113336,OK,10/16/18 17:30,48.98699951,OK,10/16/18 17:30,41.40393829,OK,10/16/18 17:30,457.139679,OK,10/16/18 17:30,1741.218567,OK,10/16/18 17:30,253360032,OK,,,,,,,10/16/18 17:30,5326435,OK,10/16/18 17:30,9342920,OK,10/16/18 17:30,5.830000401,OK,10/16/18 17:30,5280,OK,10/16/18 17:30,225254.4219,OK,10/16/18 17:30,4.761263847,OK,10/16/18 17:30,293043.875,OK,10/16/18 17:30,3.667759033,OK,10/16/18 17:30,184.2293549,OK,10/16/18 17:30,553.4936523,OK,
10/16/18 17:45,6.282255173,OK,10/16/18 17:45,123.8343582,OK,10/16/18 17:45,21113368,OK,10/16/18 17:45,47.76509094,OK,10/16/18 17:45,41.48283386,OK,10/16/18 17:45,470.9751892,OK,10/16/18 17:45,1486.012299,OK,10/16/18 17:45,253360416,OK,,,,,,,10/16/18 17:45,5326554,OK,10/16/18 17:45,9343011,OK,10/16/18 17:45,5.830000401,OK,10/16/18 17:45,5280,OK,10/16/18 17:45,225255.2031,OK,10/16/18 17:45,3.482930899,OK,10/16/18 17:45,293044.9063,OK,10/16/18 17:45,2.679625977,OK,10/16/18 17:45,182.480545,OK,10/16/18 17:45,556.317688,OK,
10/16/18 18:00,5.351382256,OK,10/16/18 18:00,113.6581497,OK,10/16/18 18:00,21113402,OK,10/16/18 18:00,46.80530548,OK,10/16/18 18:00,41.45392609,OK,10/16/18 18:00,507.3216248,OK,10/16/18 18:00,1363.897797,OK,10/16/18 18:00,253360824,OK,,,,,,,10/16/18 18:00,5326671,OK,10/16/18 18:00,9343103,OK,10/16/18 18:00,5.830000401,OK,10/16/18 18:00,5280,OK,10/16/18 18:00,225255.9844,OK,10/16/18 18:00,4.728912354,OK,10/16/18 18:00,293045.9063,OK,10/16/18 18:00,3.636633301,OK,10/16/18 18:00,181.9416351,OK,10/16/18 18:00,557.3134766,OK,
10/16/18 18:15,6.193992615,OK,10/16/18 18:15,137.470993,OK,10/16/18 18:15,21113432,OK,10/16/18 18:15,48.33740234,OK,10/16/18 18:15,42.14340973,OK,10/16/18 18:15,530.4168091,OK,10/16/18 18:15,1649.651917,OK,10/16/18 18:15,253361184,OK,,,,,,,10/16/18 18:15,5326785,OK,10/16/18 18:15,9343194,OK,10/16/18 18:15,5.830000401,OK,10/16/18 18:15,5280,OK,10/16/18 18:15,225256.7813,OK,10/16/18 18:15,4.701773643,OK,10/16/18 18:15,293046.9688,OK,10/16/18 18:15,3.614678711,OK,10/16/18 18:15,182.7955627,OK,10/16/18 18:15,558.1951904,OK,
10/16/18 18:30,5.154150963,OK,10/16/18 18:30,116.1785278,OK,10/16/18 18:30,21113464,OK,10/16/18 18:30,46.19704819,OK,10/16/18 18:30,41.04289627,OK,10/16/18 18:30,538.2730103,OK,10/16/18 18:30,1394.142334,OK,10/16/18 18:30,253361568,OK,,,,,,,10/16/18 18:30,5326901,OK,10/16/18 18:30,9343285,OK,10/16/18 18:30,5.830000401,OK,10/16/18 18:30,5280,OK,10/16/18 18:30,225257.5938,OK,10/16/18 18:30,3.109331846,OK,10/16/18 18:30,293048.0313,OK,10/16/18 18:30,2.388111084,OK,10/16/18 18:30,179.3806915,OK,10/16/18 18:30,560.0289917,OK,
10/16/18 18:45,3.945008039,OK,10/16/18 18:45,90.31803894,OK,10/16/18 18:45,21113490,OK,10/16/18 18:45,45.12980652,OK,10/16/18 18:45,41.18479919,OK,10/16/18 18:45,546.5202637,OK,10/16/18 18:45,1083.816467,OK,10/16/18 18:45,253361880,OK,,,,,,,10/16/18 18:45,5327016,OK,10/16/18 18:45,9343376,OK,10/16/18 18:45,5.830000401,OK,10/16/18 18:45,5280,OK,10/16/18 18:45,225258.4688,OK,10/16/18 18:45,4.194543839,OK,10/16/18 18:45,293049.1563,OK,10/16/18 18:45,3.219498779,OK,10/16/18 18:45,178.2018127,OK,10/16/18 18:45,561.4580078,OK,
10/16/18 19:00,3.788122892,OK,10/16/18 19:00,90.57691193,OK,10/16/18 19:00,21113512,OK,10/16/18 19:00,45.08475494,OK,10/16/18 19:00,41.29663467,OK,10/16/18 19:00,570.7839355,OK,10/16/18 19:00,1086.922943,OK,10/16/18 19:00,253362144,OK,,,,,,,10/16/18 19:00,5327131,OK,10/16/18 19:00,9343466,OK,10/16/18 19:00,5.830000401,OK,10/16/18 19:00,5280,OK,10/16/18 19:00,225259.3594,OK,10/16/18 19:00,2.864262104,OK,10/16/18 19:00,293050.3125,OK,10/16/18 19:00,2.196915039,OK,10/16/18 19:00,177.088974,OK,10/16/18 19:00,563.0272217,OK,
10/16/18 19:15,3.831408024,OK,10/16/18 19:15,90.53305817,OK,10/16/18 19:15,21113536,OK,10/16/18 19:15,45.11710358,OK,10/16/18 19:15,41.28569794,OK,10/16/18 19:15,564.0632324,OK,10/16/18 19:15,1086.396698,OK,10/16/18 19:15,253362432,OK,,,,,,,10/16/18 19:15,5327246,OK,10/16/18 19:15,9343557,OK,10/16/18 19:15,5.820000172,OK,10/16/18 19:15,5280,OK,10/16/18 19:15,225260.1875,OK,10/16/18 19:15,5.304261684,OK,10/16/18 19:15,293051.4063,OK,10/16/18 19:15,4.070970947,OK,10/16/18 19:15,176.6917572,OK,10/16/18 19:15,561.3858643,OK,
10/16/18 19:30,3.640339136,OK,10/16/18 19:30,87.23047638,OK,10/16/18 19:30,21113556,OK,10/16/18 19:30,44.72570801,OK,10/16/18 19:30,41.08537292,OK,10/16/18 19:30,572.012207,OK,10/16/18 19:30,1046.765717,OK,10/16/18 19:30,253362672,OK,,,,,,,10/16/18 19:30,5327359,OK,10/16/18 19:30,9343647,OK,10/16/18 19:30,5.820000172,OK,10/16/18 19:30,5280,OK,10/16/18 19:30,225261.0313,OK,10/16/18 19:30,3.915569544,OK,10/16/18 19:30,293052.5,OK,10/16/18 19:30,3.003447021,OK,10/16/18 19:30,177.3205261,OK,10/16/18 19:30,562.9069824,OK,
10/16/18 19:45,3.847573042,OK,10/16/18 19:45,92.06964111,OK,10/16/18 19:45,21113578,OK,10/16/18 19:45,45.26393127,OK,10/16/18 19:45,41.41635895,OK,10/16/18 19:45,571.2267456,OK,10/16/18 19:45,1104.835693,OK,10/16/18 19:45,253362936,OK,,,,,,,10/16/18 19:45,5327471,OK,10/16/18 19:45,9343737,OK,10/16/18 19:45,5.820000172,OK,10/16/18 19:45,5280,OK,10/16/18 19:45,225261.8281,OK,10/16/18 19:45,2.919190645,OK,10/16/18 19:45,293053.5313,OK,10/16/18 19:45,2.239113281,OK,10/16/18 19:45,178.2332611,OK,10/16/18 19:45,563.1191406,OK,
10/16/18 20:00,3.096439838,OK,10/16/18 20:00,74.18965149,OK,10/16/18 20:00,21113600,OK,10/16/18 20:00,44.52124786,OK,10/16/18 20:00,41.42480469,OK,10/16/18 20:00,571.9516602,OK,10/16/18 20:00,890.2758179,OK,10/16/18 20:00,253363200,OK,,,,,,,10/16/18 20:00,5327584,OK,10/16/18 20:00,9343827,OK,10/16/18 20:00,5.820000172,OK,10/16/18 20:00,5280,OK,10/16/18 20:00,225262.6875,OK,10/16/18 20:00,5.916194916,OK,10/16/18 20:00,293054.6563,OK,10/16/18 20:00,4.53602832,OK,10/16/18 20:00,178.5850983,OK,10/16/18 20:00,564.206665,OK,
